Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta
4.3810679505313885,4.404306209559076,4.568877539365109,3.37249999156875,4.749999988470874,3.919315393840305,5.042553179568432,3.665865375803208,4.168734480970882,3.596698104724769
4.15898616553229,4.184090899581611,4.336561732841255,3.2042755268306995,4.530092582106267,3.727906968074635,4.7932584161949245,3.4897025091768823,3.9529411671695502,3.426966284433784
3.949671763786277,3.9934923991464375,4.117241369845422,3.045146719988382,4.301098891645936,3.5386313387668182,4.557692297953649,3.3224400799075378,3.749999991629464,3.265524618275108
3.752598744797092,3.795876280833245,3.919037190549153,2.901075262578333,4.094142250849075,3.3676470517486408,4.3441955105006205,3.163900408373651,3.5593220263573686,3.1059063073199464
3.5813491992433546,3.616895867157376,3.7312499922265623,2.764344256630442,3.913999992172,3.205999993588,4.141747564773306,3.013833986138668,3.3870967673647243,2.9611650427938545
3.4185605995860597,3.4540337646265784,3.5535714215206915,2.6347656198539733,3.734732817300128,3.0591602995054195,3.957328378557832,2.8773584851370595,3.230769224556213,2.8345724854375978
3.264014460643735,3.29928314820917,3.385633263921298,2.5121042783759697,3.571167876694949,2.9251824764139007,3.795373658727093,2.7576853476352885,3.088235288440744,2.7135231268442648
3.117443863355019,3.152397254876032,3.227027021212564,2.3960923580886457,3.409407659565492,2.8122806968205603,3.627551014238859,2.633851463499393,2.957746473665939,2.6023890740573568
2.983471069448808,3.018032781937652,3.08793102915874,2.290322576756668,3.261666661230556,2.6895973109234945,3.473941362420291,2.524834432905904,2.833052271782374,2.4918300612878594
2.8650793605316203,2.899212593859508,2.955445539677483,2.1934959313926896,3.13119999499008,2.5813204467289528,3.3328124947924804,2.420634916792643,2.71405492291752,2.3902821279149182
2.7599388337003994,2.789393935167585,2.833860755009714,2.107812496706543,3.010769226137278,2.477588867886261,3.207518792169145,2.3282442712545888,2.608695648123144,2.296686743529086
2.6583210564678628,2.6797670994472096,2.71775416886532,2.022488752589972,2.8906942350211318,2.3818722104281247,3.08236993774224,2.24926253355566,2.5074626828246824,2.2133526818383853
2.5566572201747064,2.582047682213117,2.610787168205849,1.9438040317812624,2.779829541505924,2.293276105445957,2.9707520849989524,2.166193178741203,2.4103299821946487,2.1269177097253587
2.462482943434539,2.484480428495978,2.508403357831368,1.871012480067944,2.6734972641072443,2.2049518539134088,2.8592493259259397,2.08618330767964,2.3172413761141497,2.0524899030249126
2.4098798365689187,2.431968292692248,2.4500683961011376,1.827913276655944,2.6128170859641964,2.154569889577191,2.799212594751689,2.0414993279230265,2.267206474673136,2.0145310409319275
2.390728473654664,2.40653594456662,2.4301221133919646,1.8131720405736933,2.5886243352002323,2.13448734735754,2.7665369613923,2.0225464164157207,2.2429906512109605,1.996073295816658
2.368766401090858,2.3724226773551256,2.404026842410702,1.7938829763379216,2.5548302838709787,2.1092105235405123,2.727621479887952,1.9986893813909707,2.213438732261609,1.975388598477476
2.3380828985257995,2.345222926948761,2.3721854273216088,1.7749999976644737,2.525161287064308,2.084525354896586,2.6999999965822785,1.9728331151709797,2.1874999971516926,1.950127874744082
2.3081841402708645,2.315723267527392,2.344240834627957,1.7519480496727948,2.4929936273974604,2.060411308405641,2.6729323274775285,1.952624837448624,2.1593830306434665,1.9255050480738571
2.276166453624002,2.28695651889819,2.313953485382489,1.7294871772698883,2.4585427104792177,2.042038213959187,2.639851481881372,1.927939314882504,2.1374045774333275,1.906249997617188
2.242236022059334,2.2533659703141176,2.281528659513976,1.7075949345473482,2.4220296999727355,2.01635219872157,2.60757945891494,1.901496256980678,2.110552761167648,1.8780788154210848
2.2147239236629157,2.220747886344092,2.2528301858454967,1.6820448856832355,2.389499386581808,2.1734820295248056,2.5698795149760487,1.8780788154210848,2.084367243071505,1.8552311412953395
2.3789346218172702,2.3790226431716057,2.222084364488729,1.6592865908249856,2.3549939803189,2.3345588206684327,2.712589070412602,1.8507281530937765,2.056303547054708,1.9975990372177683
2.5436081212143278,2.521739127471517,2.371184368289152,1.633171910855724,2.32147093437548,2.4830917844407105,2.8608187101043057,1.8219832714193749,2.0289855047959118,2.1442080352905344
2.674117643912803,2.65972221914384,2.5012048162636087,1.793556083778573,2.2996474708582286,2.634523806387472,2.9988465940036373,1.9647058800415225,2.198573124615252,2.2820512793915486
2.810685246445197,2.8025114123259,2.6520189992256307,1.9647058800415225,2.452436192050538,2.7746478840673148,3.1433447063215647,2.1136890926755347,2.339976550597917,2.4218390776760472
2.944890926584511,2.930101462311047,2.8044496454280448,2.1302325556625203,2.577803200711896,2.89814814479381,3.2640449401527585,2.2551487388385025,2.4710648119547862,2.546485257883804
3.0792751947007075,3.066740819725539,2.948036948096955,2.2755453475596497,2.707674940510525,3.0491428536581227,3.3762486089053843,2.3887005622726547,2.6148571398687346,2.685330344137368
3.195968641437885,3.1593406558688564,3.0742857107722448,2.4246885589754377,2.845211578123372,3.182638102387105,3.5010964873891486,2.5128205100191523,2.7361893993955024,2.8097345101662228
3.312707178659992,3.2833876185848125,3.217587369540488,2.5559284087741294,2.979074886586922,3.3047830886487395,3.62662337269846,2.646475768010489,2.861915364296308,2.956284149774553
3.432314406733281,3.387995709123263,3.3351893058628184,2.6906077318335826,3.1099020640806287,3.4318681280968484,3.745726491724651,2.7815217361070417,2.9801980165234347,3.065803664438184
3.556034478926687,3.5164368997704805,3.4582417544414925,2.818777289499152,3.2322580610405827,3.540628381862808,3.871172118404253,2.924812026933606,3.0969498876939543,3.2177161118274107
3.703982773192698,3.6702014807314938,3.628854621554125,2.9879912631135466,3.3707264921252924,3.705501614125673,4.052966097401519,3.079741375991658,3.242391300823488,3.3771367485287
3.848712442222412,3.8459086037769294,3.78571428155416,3.166848415303328,3.522388055946281,3.8557588763662447,4.242553186976007,3.2225806416961498,3.3816216179658145,3.5325506899332435
3.999999995726496,4.004241777301971,3.93231440618743,3.3203040137673137,3.6848290558922767,4.017204296755694,4.382165600443561,3.359828138174191,3.520430103741473,3.700106719637026
4.177920681481329,4.143915339530248,4.042253516747287,3.423491375621238,3.8242811460870274,4.169892468634524,4.525369974074661,3.4930481246063656,3.650267375775115,3.866099889621573
4.337259095998652,4.2765509944515765,4.181818177292405,3.6040992409880266,3.9893616978836577,4.284042548633997,4.674394094126034,3.632306053525711,3.776246019325296,3.990496299904439
4.503743310691184,4.470338978315319,4.337297292608327,3.7653390702203033,4.152127655157311,4.413756609085972,4.821917803138127,3.78297871937981,3.954157778300472,4.162076266777461
4.639361697192168,4.630573243491961,4.472102999493452,3.9290322538397504,4.291622476891175,4.586864401920694,4.974736836868698,3.9402985032619418,4.118463175967489,4.291139235979811
4.803837947970322,4.721345946665251,4.612593378214949,4.075692959407577,4.428421047970083,4.7460317410094905,5.134878814399496,4.107561230982363,4.25611051619967,4.455696197831544
4.96059637384388,4.878151255380093,4.77670939660608,4.205944793836577,4.575026228147927,4.896515306339477,5.270526310241551,4.240466097202896,4.4457446761215484,4.594736837268698
5.097251580235463,5.002092044976891,4.913921355033027,4.322818081679476,4.710251041098064,5.034700310163301,5.428571422869148,4.421443732036684,4.570519613392874,4.736621191252234
5.188284513401376,5.154488512364835,5.05396824862014,4.476842100550693,4.8395833282921,5.203781507138885,5.533333327569444,4.548046457710616,4.709609287529451,4.881551357566508
5.32950990059488,5.301355573199838,5.215644814782617,4.605015669169263,4.95652173399946,5.351890750680787,5.701461371919143,4.680628267350127,4.855637508055176,5.036764700591633
5.48538621556849,5.451041660988499,5.367476235092422,4.742708328393012,5.095777543670672,5.495287952360955,5.832116782239711,4.828272246253119,4.979079492699707,5.169278991463658
5.622268464492957,5.606659723614298,5.47966631336844,4.880332981394035,5.29491172866572,5.6285119608444205,5.954309443453469,4.960457851237817,5.125910504551602,5.303850150568314
5.694358968518606,5.675897430076002,5.540596088858586,4.953846148765286,5.367451376287153,5.681025635198948,6.026612071620663,5.052307687125838,5.215384610035503,5.3774358919205785
5.76464645882359,5.748484842678298,5.620445338440844,5.037373732285481,5.435483865488424,5.756565650750944,6.072580639039737,5.127272722093664,5.280808075473932,5.461616156099377
5.821890541470756,5.82985074046781,5.6789631050060185,5.126368154103116,5.519364443376997,5.8328358150917055,6.113207541099099,5.200995019700502,5.347263676271379,5.51741292983342
5.8832188362284406,5.895098033436178,5.7472959628836815,5.203140328554327,5.58708414326117,5.901864567319073,6.161448134871382,5.280667315720641,5.412168787622995,5.574509798456363
5.937137325012439,5.9623552066000425,5.801356583525816,5.272727267627923,5.67244700802269,5.973887808535891,6.208092479568311,5.336557054800235,5.483558988894043,5.640926635481731
5.988571422868026,6.018060830781311,5.860687017308504,5.369523804409977,5.732447812398057,6.0133333276063485,6.264705876409197,5.399047613905668,5.559999994704762,5.70627375883434
6.0393996191,6.0580524287845945,5.891917287695565,5.425891176898788,5.802803732894575,6.070356467100979,6.320560741756484,5.467166974233426,5.621013127935259,5.76872658635887
6.099815151478913,6.097785972234514,5.934259253764574,5.4842883498296775,5.861878447640995,6.13308687048698,6.377532222488459,5.516635854420853,5.661737517872701,5.83948338944697
6.14298724394992,6.145454539867768,5.989051089426048,5.540072854699386,5.910163334019815,6.173041888731291,6.415607979659157,5.581056461219438,5.720400723387613,5.890909085553719
6.175784747824408,6.178155768864676,6.035040425844527,5.592825107091636,5.958891862413858,6.1999999944394615,6.448614828910978,5.626008963564117,5.761434972411268,5.940017899785122
6.228798581069965,6.225749553592813,6.082300879573184,5.653710242355379,6.003521121475773,6.23144875774607,6.488556332316411,5.668727910186636,5.817137804048464,5.974426802491687
6.261096600294954,6.25282362619216,6.12118569649417,5.691035678249751,6.030355588872197,6.268059176442072,6.5108412779611085,5.702349864488816,5.849434285596662,6.005212853166626
6.284490140287497,6.287425144322134,6.15879827797528,5.724078829713728,6.055508107552939,6.315338469309906,6.541417586215697,5.742930586338534,5.868037698484971,6.034217274564399
6.323206745718812,6.304970508588903,6.195101346119002,5.763713075304883,6.095037841804005,6.338396619123715,6.563498732915476,5.776371303142303,5.897890290381526,6.052232513856586
6.348295921572488,6.339419081876001,6.233582704710238,5.802992513879474,6.127589058717821,6.368246046244184,6.596520292794929,5.812967576215321,5.922693261909648,6.085477173373048
6.3837970487857625,6.366013066694433,6.271089265953243,5.841113836329964,6.166394774741929,6.397215391976072,6.617455133264718,5.853398848604915,5.954954950077841,6.120098034215606
6.410628014162135,6.389067518979848,6.306451607817377,5.887096769445889,6.1943775050647565,6.411290317410249,6.634538147281495,5.870967737200832,6.006451608059312,6.147909962903609
6.429817599976354,6.406175766899306,6.3335980886945205,5.904686254245681,6.223101260899445,6.428911829683151,6.65981012131344,5.906274816595492,6.027799836355997,6.178147263516906
6.46562499494873,6.429017155671593,6.370109541181448,5.938967131503155,6.247663546536087,6.438184658499073,6.673676007263492,5.934272295826077,6.054773078204402,6.212168481893784
6.476923071940828,6.442056787074399,6.385978423431449,5.951463785861738,6.252873558426916,6.463790441861486,6.68199233204445,5.961479194174514,6.086286590072198,6.227935528604808
6.492424237505738,6.454682774581054,6.388467369963226,5.970409707154468,6.26847661669044,6.481031861547017,6.693815982885508,5.98254931260808,6.108497719189304,6.231117820067131
6.504101412002907,6.4817843817979295,6.401345286695556,5.996263074741208,6.279138822361441,6.491031385283234,6.690423157616612,6.006726452909771,6.141255600791288,6.249070627324111
6.516507698814007,6.495245057428496,6.422369384531001,6.011037523170685,6.286340389856581,6.50036791280326,6.690284874587081,6.025018391445902,6.14937453557809,6.259692753284789
6.5155234609996215,6.502519793734686,6.440260676002708,6.0188269326438615,6.291157436167392,6.5054308425014975,6.68871315119431,6.03475741778801,6.152787830446931,6.276457878850642
6.516702198637738,6.5017717884466535,6.442622946227639,6.027084813950759,6.302901623281739,6.511047750170315,6.684359514023807,6.0363506728179965,6.175338555826558,6.291282773712768
6.524475519912953,6.492329144705488,6.441795226899162,6.045582043446295,6.31197771148191,6.512622716330559,6.68036211233958,6.054698452977069,6.16970546551914,6.304044626008337
6.522367510996306,6.48798901407825,6.443064177748058,6.049689436818709,6.316655238987899,6.50448584782299,6.686771756897346,6.066942714929645,6.17943408821295,6.3074811212714605
6.517615171736033,6.481081076701972,6.447010865185455,6.061141300230203,6.312415650261528,6.507472821666118,6.674089064322477,6.07201086544021,6.184782604494033,6.320270265999817
6.5213333289857776,6.471057879926109,6.442513364677464,6.066176466533304,6.316069052910977,6.512032081208535,6.677740859350338,6.066176466533304,6.181149728488536,6.310046569321326
6.515748027220638,6.486238527859608,6.431578943137119,6.067105259166378,6.316339865152719,6.515131574661098,6.670157063697541,6.066447364429968,6.188157890665686,6.313237217356987
6.507424140408377,6.487427461968132,6.424595465097349,6.065372164358982,6.322186491111133,6.506148863102816,6.6670959390424365,6.074433653026256,6.179935271080947,6.3023855536412725
6.503176615944614,6.493020300448591,6.40063693859832,6.063694263653698,6.320886071948806,6.501910823884133,6.6539923912205365,6.0573248369061625,6.164968148939511,6.297588828491377
6.49468417354929,6.4790755737170045,6.3962382405039255,6.0708463911781525,6.317757005409497,6.499686516301137,6.650031187367416,6.049529776771454,6.163009400524759,6.294191126611998
6.478474780763545,6.468673214699832,6.394818009626886,6.057988892006176,6.299019603983443,6.491671803521485,6.624539873236478,6.041332507068888,6.151141267025823,6.291769037904318
6.463399875097761,6.447129905470011,6.380692163703283,6.052216146902115,6.295358645994359,6.472374009427823,6.611345801682953,6.029751058876896,6.152398296203765,6.273716008293826
6.4428571390221085,6.44411414599042,6.362007164658299,6.047192350031545,6.280545666500269,6.449820784677526,6.606294532894124,6.022102744311766,6.142174428827852,6.262782398179082
6.430579961083432,6.432163738928558,6.345091119138688,6.042328038775821,6.270711781639024,6.429747203745004,6.575350463448977,6.014697233383481,6.13403879709933,6.250292394005677
6.407151092037398,6.414844645330929,6.335069440778316,6.042245366873701,6.257175656568785,6.425347218503849,6.544827582445501,6.011574070595153,6.123263885345333,6.233601837610125
6.388762765954164,6.406568512793562,6.313781317588963,6.030751704993877,6.240677962575888,6.39806377767764,6.525452484996916,6.004555805236585,6.115603641164235,6.219139294326648
6.362367388965735,6.392200553541949,6.284753359705856,6.020739906939046,6.212340185540667,6.378363225124235,6.506399551192877,5.995515691706549,6.103139010031873,6.197771584290935
6.344505491019502,6.3749999965049335,6.263651403053695,6.010479864307512,6.198577677134257,6.356867067646515,6.479737126790943,5.976282401557484,6.0882515134648365,6.186403505380261
6.328285556339488,6.342147864899002,6.240368960260245,6.001627777535742,6.175013459248781,6.3336950589616405,6.451752018085308,5.957677696170549,6.071622351561789,6.170534265423349
6.295744677502263,6.3158174064141095,6.213980786438644,5.97972251548574,6.166931634251759,6.307897541991516,6.425994691551196,5.937566699072803,6.047491992504006,6.153927809897065
6.2721088402553065,6.293841332832024,6.18582676840639,5.960104983747976,6.138686128186294,6.277690285418535,6.401878911063737,5.914960626816293,6.0204724377845285,6.1336116878217055
6.237899069908393,6.2732408801883714,6.157024790208148,5.945764459738758,6.112878396042648,6.257747930651989,6.3749357953903765,5.898243798606279,6.006198344005062,6.118644064654009
6.209219855010526,6.255308389153028,6.127032517211873,5.921239834389613,6.090404037328079,6.234247964311866,6.351870573128478,5.874491866933693,5.985264224600983,6.1011122314958985
6.1884346928273,6.230348255606792,6.100949522188431,5.894552720692377,6.055168983073972,6.204897548123489,6.331343280432167,5.847076458847038,5.96151923740054,6.074129350211876
6.161353601686438,6.211943217713195,6.0747295938668975,5.877089475969965,6.032273835681039,6.176499505321288,6.303475278363448,5.830383477959496,5.9380835351655605,6.046500241778512
6.135135132174163,6.186897877559298,6.049854788940051,5.864956434721706,5.9999999971139975,6.160212968944718,6.279730377332822,5.81752177840391,5.920212763094675,6.02552986222277
6.105463179997405,6.156946417184948,6.02953787230608,5.84611719588084,5.977756741136888,6.141972364868046,6.244433914616564,5.7946641230135,5.898619702094898,6.004267422473084
6.079476387994635,6.128791411045828,6.008907639001919,5.827473039930862,5.947368418282549,6.113455224513149,6.212121209225119,5.771214249521232,5.874473065164182,5.979934668231482
6.058417660506708,6.102846645499152,5.981088558126804,5.803044277766124,5.918881757140751,6.082564572840146,6.188073391656848,5.747232469673786,5.844700458136083,5.948576673118193
6.026244341164595,6.074977413696939,5.9637023566407885,5.779491830408579,5.8999098260144685,6.042649725026021,6.148465701196541,5.722776766913441,5.815956479684517,5.925022580883008
5.984423673349166,6.044868944449192,5.934850510515462,5.7523427015830695,5.876220050631669,6.011155731364947,6.107856189033353,5.695225343286379,5.794471687117936,5.888049753048401
5.956236321244536,6.008300565308738,5.906935906098799,5.730904299503554,5.8459188101938375,5.967515361735068,6.076822345667035,5.673836696367939,5.760087716771892,5.85757972658035
5.921188627940918,5.972926512259164,5.8789974045466735,5.7078651660726605,5.816230139194405,5.945548830619901,6.043795617842939,5.641313739999433,5.740932640008233,5.822088523497169
5.888088170458632,5.939534881209499,5.8477243701200665,5.681412162619561,5.789273646203855,5.918332621897775,6.013935808271143,5.615908121813735,5.719931999269048,5.786892175142963
5.859407590379889,5.903870159840254,5.819171198903654,5.653830052049464,5.751661127179543,5.885726242827239,5.984212710434478,5.589786519217335,5.6930154723157615,5.761548062521204
5.831622174196459,5.873412533439815,5.785831958078323,5.624382205261787,5.722108702197749,5.854612847671082,5.953374230693917,5.5646622711842415,5.665843619067554,5.730028674424405
5.797493934600851,5.844354836353083,5.751215556826899,5.596839543923485,5.688656473978819,5.82333873345894,5.919887276199724,5.534846026930776,5.63157894508843,5.699999997701613
5.758154333429533,5.8126984103917865,5.720893139664716,5.566188195547772,5.657165476778636,5.790271130067676,5.887083991328414,5.519537477863024,5.599999997768925,5.667857140607993
5.722113500695846,5.775781247743836,5.691251468932424,5.534327184961033,5.630163676683491,5.75402118252098,5.84789391347586,5.487249899769616,5.574676595227489,5.630468747800599
5.690026951986898,5.737408686759935,5.666152062652971,5.500192973562257,5.594169541390806,5.720571205819926,5.811132435389201,5.458510225604589,5.541072115101785,5.603998459975395
5.657067068716534,5.7007188779036255,5.638055447915665,5.471705277071134,5.5658739125836645,5.686289401562367,5.7721949354846265,5.427649067441076,5.498671724668436,5.5701853932765095
5.620663929272412,5.660335193422594,5.601644243048713,5.439835573452976,5.533432390217893,5.651718981445546,5.740520443962632,5.396487292452733,5.458177742547357,5.540782120841422
5.587004403235315,5.617442284493426,5.571323527363484,5.409926468599292,5.493240772563668,5.622058821462479,5.70091407469802,5.360294115676362,5.432770020046742,5.510076949245117
5.544239795758672,5.579459457448844,5.536541242569992,5.3719247448003165,5.449874234477228,5.589363239656526,5.666307081745305,5.324891459723267,5.40130151648543,5.472432430460385
5.508703372821064,5.54342431565281,5.5099715080092695,5.338319086417978,5.418522444178677,5.547008545033117,5.623983018880798,5.293447291562162,5.373888294068343,5.439560437632202
5.472047517305365,5.509243109344527,5.472319549589237,5.310441483773497,5.390956519864015,5.508409248245127,5.592412110827563,5.263840222402298,5.332400278050245,5.4035577239610895
5.438831613251261,5.468085104506491,5.4352170897880026,5.275671948561106,5.358316219932131,5.466230184194959,5.552397258372467,5.234321156018497,5.29456297133704,5.362045296718584
5.403651113791869,5.429101956303477,5.4027118625753525,5.244406777883252,5.321548819757054,5.428813557481758,5.509770887631479,5.197966099932893,5.257955313047408,5.328831868558801
5.366600131281903,5.397009964984382,5.363909271059403,5.207138090324504,5.2935719001678025,5.392595061576853,5.470822279353176,5.165443627363095,5.222851430638624,5.291029898574409
5.3277668613858005,5.363309350764124,5.330489003829836,5.172300621866656,5.264101726356667,5.355759761944286,5.436215332647238,5.139153263820429,5.190491801576888,5.261608892981815
5.287693297265563,5.325611323897808,5.289635129063728,5.142072972185317,5.23323708526364,5.31740393757914,5.394221507096559,5.096867935067205,5.162955790525023,5.22393822225742
5.239226867794922,5.283227846429359,5.252223632384935,5.106416770931888,5.199179291288138,5.277636592986774,5.349652556743635,5.06067344184858,5.130793649164827,5.185126580637618
5.201683290149101,5.239726025765964,5.213749998370703,5.073749998414454,5.160248445602408,5.241562498362012,5.307955250059679,5.027187498429004,5.0896314787352805,5.148505602382159
5.169631900254714,5.198162326126138,5.177736775775604,5.039667895129254,5.123434156699226,5.203259530995308,5.264445122205918,4.991697415439208,5.0556238460185545,5.108422663060208
5.133111981547507,5.15576980863038,5.144326776053154,5.004841148258747,5.086865042053843,5.164346245410307,5.220451126249489,4.954614219378332,5.0166313864479495,5.06598372851281
5.091773090260834,5.120071151758058,5.103602261058767,4.966359033948687,5.055013308176571,5.121834970175206,5.181710563722489,4.917534979185015,4.9815531077115285,5.030536612798537
5.054954690133015,5.0840385161704,5.0656121836363175,4.932630344190794,5.019499416466968,5.082356387724984,5.140943504618246,4.878148797633817,4.938231848671478,4.998249196090385
5.012366981589771,5.0422171151515744,5.0302506467789545,4.897435896024939,4.983104236831871,5.039204380213548,5.103151861001963,4.838375106644087,4.902965734263471,4.960367603400239
4.970862799159586,4.999999998587172,4.990648907625206,4.8639841301037166,4.949549040318616,4.9965976736613,5.0611957120526805,4.801076790931971,4.864910788766664,4.923989826243575
4.932109069301027,4.961367424969048,4.954836909686413,4.824365763918493,4.911511787819276,4.958716874488503,5.021920087396803,4.768051295018664,4.826414041564109,4.881878820210707
4.891351941737452,4.921815198217109,4.918266592178204,4.787712560398323,4.871724889500075,4.9256311731817695,4.977893011741841,4.7287438275565705,4.790570174125392,4.840623290092776
4.852450187169508,4.881419735175741,4.873448460638573,4.749865082366469,4.831140938300365,4.88660906995502,4.93664429397674,4.687533727823116,4.752427183184351,4.801290668243805
4.812715230513188,4.840518380100366,4.834350941111136,4.70931775824016,4.789015050227353,4.844887116907069,4.898864535278885,4.65038492045384,4.717166355872336,4.760909810959823
4.773260358411973,4.802029135067111,4.79341864591449,4.676155652996564,4.746753245520324,4.8035014359018815,4.858441557179626,4.615565420575721,4.6859827708989865,4.715660768804459
4.735897434683103,4.76253838158584,4.75565261953863,4.636947583597907,4.707460397366515,4.764524420369017,4.81578947245381,4.577081191013083,4.646892654173885,4.677840326336274
4.696014125959634,4.724389628813393,4.713094033186781,4.599089988726216,4.66876099405158,4.722559432290703,4.773561195080784,4.536400403302225,4.611672560734798,4.636294990023585
4.654008437663438,4.687546421221207,4.673215616843269,4.563044017765968,4.629327397470493,4.683254539765302,4.734915923656055,4.495150458966638,4.573452646141324,4.598415448230153
4.614746092623353,4.65334957255704,4.632737948462751,4.528994371292147,4.593818446192792,4.64308445418774,4.696519833366629,4.46097381833595,4.534718825297135,4.559074298523977
4.575546479804096,4.612323182782948,4.597255656091176,4.4906114577538245,4.55986589929122,4.601637763824268,4.658764366700487,4.424650937788962,4.494708993628016,4.525293693472718
4.539479904364189,4.574091551539856,4.558134026862861,4.452995499774332,4.521913288284186,4.562899785699384,4.619227143115167,4.385507931710748,4.457406529943822,4.486550258497746
4.50453593754256,4.534246574289703,4.523066168564057,4.419151909501595,4.4834222108779445,4.525407924353051,4.576396938424206,4.351584341949771,4.420721768470146,4.454608775376222
4.4664682983597,4.497487436158637,4.484980508029126,4.384315522957047,4.444799269059124,4.490250056322493,4.541058393124758,4.317358403045779,4.380985107816498,4.412288715300984
4.430855854857915,4.454831459673072,4.444043320296921,4.34453971021107,4.407091560949934,4.454401804863566,4.501570914609163,4.284070396145291,4.344905319128741,4.375955055196414
4.391978727145584,4.415653326461275,4.407769144415589,4.308324083394378,4.367410023323601,4.414612479588138,4.459262529375301,4.248612651665124,4.306941671255945,4.337828873681665
4.349389711344945,4.374293169992542,4.36601878043983,4.271456648990728,4.33412991433106,4.374262616479296,4.421898760716511,4.210089538281264,4.269415356834769,4.298825575402604
4.308962263227066,4.335472827484922,4.328964330827468,4.2357112152480205,4.2967079939511095,4.336844367081503,4.383497220097585,4.17576278380409,4.228969956174041,4.265511338411315
4.271940927368789,4.29783203445636,4.291120506492363,4.199788582621609,4.256151418663269,4.297165819734102,4.344689799296595,4.139323466355322,4.1921452693851045,4.22563670717204
4.233547850480891,4.259888174723568,4.253796545817808,4.159350945671031,4.212453453824482,4.258064515242858,4.303889117851905,4.103598917390555,4.157697900652877,4.190722716050792
4.197508169077306,4.220908904784816,4.21653704375429,4.126483830510339,4.172975172125971,4.218468467604736,4.264957264089345,4.069177240264188,4.120196237914922,4.152639086172276
4.157154340000572,4.183112714764718,4.177607731740312,4.091421666514011,4.136536535708401,4.1796576023807335,4.225270323543198,4.036850583158104,4.080651648414993,4.118732450036355
4.120229384196118,4.144069468296019,4.141073904469769,4.051713888636474,4.100630168550486,4.138894391888469,4.185024629717236,3.999801861700059,4.045319611311039,4.079139529489019
4.083463034225007,4.105048542892224,4.105458088868332,4.016764131770611,4.064897325830124,4.101364521617668,4.150862903984708,3.962573098642773,4.0110981300601445,4.042524271059704
