Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta
30.63414623472423,21.90842482817427,32.69818169927934,21.205673683667825,22.229090828257853,21.78928563646684,32.494584720236155,22.220973699546917,21.2553190735627,21.790035509644003
27.999999910828027,19.93666660021111,29.578947271121883,19.0445859266096,20.37666659874445,19.429936243853707,29.03548377730489,19.71096338966457,19.08917191372875,20.00980385617711
26.402402323115908,18.749216242165467,27.75308633409541,17.957957904030156,19.22327037980104,18.266467011178243,27.275757493103765,18.598746023201425,18.05421681308971,18.83999994203077
24.906515510179844,17.69526621983649,26.13953480773391,16.94050986702405,18.085798763059767,17.234463228151235,25.86494245441109,17.50147487462692,17.028409042532928,17.799418552908666
23.571045513214354,16.75350135363165,24.703296635430505,16.032171538787743,17.075418946716706,16.35656832075987,24.45923906396946,16.52646234950846,16.15633418825786,16.86776854857364
22.37150121533969,15.864721443329652,23.295336727214156,15.177664936097296,16.171957629174717,15.48477153430261,23.198453548457596,15.613157853649584,15.290816287523429,15.94531245847575
21.1855421176252,15.02763815319689,22.039215632256823,14.444444409554482,15.28249996179375,14.6658653493609,21.953658483039856,14.758706430948491,14.478260834593572,15.118518481188843
20.118993088972555,14.240476156570296,20.960372911514284,13.71559629881744,14.520189989263208,13.961098366221742,20.93255809085452,14.0592416728454,13.747706390486911,14.3395784207504
19.19650650830457,13.53167417753015,19.89380526572167,13.11403505896045,13.861677973102772,13.263043449428167,19.957871352643306,13.362612582516638,13.11597371309415,13.60666663642963
18.27858624058506,12.834763920955442,18.890756262834547,12.4843423538949,13.14623653086831,12.60537187478229,18.949473644316896,12.759139757507226,12.487499973984376,12.945031685105642
17.444444409832453,12.206122424069138,18.056224863340915,11.888667968412191,12.526639318592952,12.009842496043618,18.03807611615616,12.157786860332404,11.892857119260205,12.319919492314046
16.651515119978193,11.63618674778952,17.22605360684664,11.368821271161936,11.986274486301422,11.489642162919695,17.243294986123956,11.610567491955836,11.395437240693084,11.774999977355767
15.927536203029826,11.09647493303066,16.468864438701715,10.852994535656997,11.426168202941742,11.012635359182967,16.485347955155042,11.069029830095094,10.878402884068237,11.255514685192068
15.211072638043127,10.5858406892286,15.747810830564257,10.363951455175128,10.916071409078445,10.518965499105231,15.736013958503472,10.594642838223852,10.388214886675538,10.742105244312096
14.580431153266284,10.137288118411377,15.061976524184294,9.917081243918606,10.449572631710131,10.067656749063271,15.077051901043465,10.141880324543797,9.956810614689685,10.29075628522562
13.977742426108518,9.709415568653544,14.456591616629272,9.53748004858456,10.021311458981456,9.699523037043685,14.471061069982216,9.710310949737623,9.559808597193287,9.859903365765051
13.464012230529844,9.330733214772646,13.89799070494901,9.157733523495049,9.641955820754012,9.314503802573276,13.89043207732958,9.313971727921553,9.193251519642253,9.47832815870228
12.948453589177536,8.953592800967675,13.341246271007051,8.807069206469707,9.248108911878807,8.945747787469578,13.334814795059534,8.962235636008707,8.866863892208782,9.111607129298203
12.470921968126351,8.61815560717845,12.809116790870204,8.458274386904845,8.872278651854458,8.605077561911033,12.80369841706444,8.598550712176014,8.526315777345213,8.759656639828817
12.01092894534026,8.295423012072922,12.368638222326496,8.136054410699245,8.537709485282528,8.28940216265027,12.313269476999633,8.27475591593479,8.199726390971646,8.422283344673613
11.73831774133736,8.115332417753958,12.13495275015526,7.952127648999831,8.339699852196862,8.102257625362208,12.033422443805584,8.083106256017567,8.013368973244159,8.252021552220995
11.629629614246522,8.071524955369062,12.005340437910093,7.878787868407394,8.260810799647553,8.017082775273217,11.921854288845228,8.006747627521259,7.939072837166791,8.174899855574232
11.492810442493058,7.964047925480629,11.86279681812296,7.786458323194716,8.17245988212238,7.91309986003489,11.781413597144748,7.910666656119111,7.866141721960444,8.077836400952723
11.344516114394173,7.869736831750346,11.708333318088108,7.686375311457101,8.075297215224179,7.8217948617669295,11.644243193215727,7.8168642848262655,7.764248694605896,7.983050837049477
11.214285699981778,7.777633279873038,11.572715557821471,7.598475212708418,7.970013027418497,7.722784800350905,11.510230164309167,7.715214554336522,7.664961627026903,7.880308870166913
11.087011335325332,7.6876606584991505,11.440203547786,7.522012569154701,7.857326468049709,7.626249990467188,11.379266736562242,7.616174573021599,7.568181808626033,7.7801778808384014
10.921739116867403,7.5804816126990096,11.282308643309523,7.419354829504522,7.7477819927151055,7.532098756133212,11.22319200595612,7.510126572771992,7.483146058073475,7.663329151860664
10.761321896252973,7.466916345234811,11.11495672297286,7.319461435349496,7.631710352519712,7.422141110192042,11.071340699789248,7.397755601748434,7.372693717868765,7.549938338409447
10.644067783723887,7.365763537726893,10.952496941592576,7.21351024461579,7.519065181403364,7.324129643068272,10.91030301707842,7.297662967653551,7.274271835832194,7.439854182940639
10.491646765523097,7.249696960909458,10.807692294702292,7.110582631259711,7.400726383292099,7.211583915825551,10.74105010651426,7.182808708011128,7.16985645075376,7.324162670664877
10.331374840973709,7.145758653350348,10.6540284233957,7.010550988264301,7.286054818490996,7.102444694874919,10.614386779935865,7.0799522588544725,7.068396218079721,7.212014125780902
10.199535951044622,7.044758531160473,10.516959052026948,6.929316330325242,7.183313740090113,7.020713455672366,10.478463317254407,6.988221428753567,6.969767433756084,7.119767433581666
10.04799998851657,6.954651154703894,10.383371812490331,6.849942718384946,7.091647323559574,6.925085122673003,10.357882611786096,6.906868443647418,6.881745112650121,7.021788982773177
9.900900889751238,6.866819739532928,10.264840170930547,6.764705874700559,6.994279168198766,6.832026868049242,10.228409079285898,6.827387794214744,6.7882219628672456,6.950056745800163
9.768888878034568,6.773499426077577,10.126126114722831,6.674107135408363,6.907344624963453,6.763858085627652,10.09080716357533,6.734392727883777,6.689732135390924,6.8720538643411295
9.65093303002093,6.682681556779127,10.002224682978616,6.585903076447243,6.814938676906423,6.68236581962501,9.967884817311312,6.65881031800358,6.615894032432788,6.780730889500852
9.54614548366325,6.601545246576661,9.88131867046009,6.499999992934782,6.724972489851515,6.58855290865167,9.837158459194365,6.570321144440397,6.5365321629917865,6.699124719147566
12.669882087170544,9.83442264723919,13.023887065120643,9.700643766415618,9.922657941260722,9.658146954570665,12.96652266418302,9.752735219088912,9.774541521278811,9.798918908325494
15.889484961491968,13.022653707634678,16.1439393764676,13.032154326868,12.947995652277362,12.885805749321444,16.208198472267316,13.0403929988642,13.11326859426832,13.005411241336136
19.0750267748392,16.196351913952412,19.30345570269605,16.208333316016738,16.15999998252973,16.056382961642147,19.394396530825,16.39802629780918,16.36275563362459,16.278317134543347
22.31370447289753,19.365096339009533,22.53613805551657,19.41408749262104,19.209452181300268,19.316631109470546,22.51720427686322,19.49891065414062,19.671351330085027,19.49030170313545
25.337938336516537,22.542155792377635,25.755651210166143,22.443266147992293,22.51616376884034,22.385350294707692,25.56456774219363,22.70108693184665,22.694205984233683,22.46318033888668
28.497348856312463,25.718249705743595,28.850107035492396,25.50370367671566,25.657725294358663,25.48677245980236,28.66843780162759,25.92725295773371,25.982869351196072,25.88197422115668
31.62684986085957,28.85106379909461,31.87433436435108,28.41028328603328,28.810031986328674,28.63224443768994,31.597676840973943,29.080086548614624,29.00852875372225,29.208826663930218
34.56631575308809,31.97879105834699,35.34871240842413,31.612159296004027,32.19420597404055,31.671218454126876,34.79915429725248,32.052631544519194,32.22707885690077,32.2064170778541
37.63301783634804,35.02962959256124,38.66272820766624,34.74291706742611,35.287700497018506,34.885624307570176,38.06031742004199,35.202789661799585,35.20634916909381,35.30031945122437
40.86526311487867,37.971548958934086,41.85714281218352,37.64129297430522,38.40191893560563,37.95078530057509,41.07797677441731,38.41220552632526,38.149631150527256,38.23678642892517
44.12658223193399,40.99369080862914,44.62446803763355,40.83854162412652,41.34533893925282,40.957202462466384,44.235789427120224,41.34148931772182,41.12054503027196,41.21578943029917
46.98218024425348,44.039874035634966,47.43294609563575,43.93437495423503,44.33579720767075,43.92924032889777,47.36421047645872,44.16772147239692,43.85239080680625,44.39011562104089
49.97805637410861,46.96129702200701,50.39432171357064,46.98855354111493,47.47835264257829,46.80518129864748,50.371848686584194,46.95078529115101,46.96458328441189,47.43802516025418
53.06680579011816,50.1066945082566,53.17223376495591,49.99792094594811,50.39664212969922,49.84177864545835,53.00208327812283,49.867708281387806,50.00833328124132,50.385340261376605
55.8217616001847,52.87954303958511,55.96884729390566,53.03842154409302,53.06971898744046,52.86556354408938,56.01664926533127,52.9687824630918,53.139438030031805,53.134235116405584
58.03779360772442,55.17911969787193,58.13905924525658,55.27328551149101,55.4646153277286,55.14271146264759,58.31487173506167,55.28205122535174,55.5302563533023,55.46358968670401
60.16398384289338,57.32963703898222,60.20422529154504,57.46975800658291,57.6878787296082,57.33935737214924,60.44848478742577,57.41313125513825,57.744444386116726,57.643434285208656
62.31119914538038,59.45978147024848,62.26164513155437,59.581926455231454,59.74228849776887,59.4925815435286,62.58805963921586,59.5681591447083,59.87562183096953,59.75621884601371
64.30468743720245,61.4951075719226,64.32355809939047,61.68395297291198,61.929342431865216,61.43567245474105,64.62843130918782,61.64671240270195,62.01472025317496,61.899901803827376
66.15096147485484,63.46917142247671,66.32658953147727,63.59344887900438,63.90812372929581,63.29270627323156,66.55694974270564,63.66440999645608,64.02417788779093,63.89941966740868
68.0199051487963,65.35104358126087,68.18406065637186,65.45256160773,65.9104761277043,65.2317880177561,68.39258548631882,65.54761898519274,65.94380946100588,65.78476184210975
69.81401862634203,67.16822423629137,69.95607470097562,67.26542049788277,67.72607873571661,67.15578351944423,70.22378270578297,67.33489674734062,67.66510312601773,67.60975603413718
71.67771632442198,68.96500914459943,71.69797415129099,69.05248612426105,69.4889093627644,68.93474258369967,71.95664200003999,69.18761546285802,69.4602587158408,69.37615520390374
73.38566236534875,70.64156073444504,73.31397452512343,70.69237743131363,71.2076502083719,70.66938399395889,73.64727266032065,70.90710376055819,71.19216751257544,71.18306004445986
74.93291585426392,72.17068804989214,74.82484354349879,72.25737258958232,72.83856495709546,72.34642850683353,75.24440458796381,72.59461876897343,72.78565015893663,72.7892376028796
76.52380945632821,73.7218309210195,76.38820415810896,73.79401401954752,74.38339216043869,73.96654923066325,76.83245143136467,74.15547696629375,74.33833915694493,74.40106000494605
78.02432660467043,75.25325231981503,77.87684295067055,75.3313095617248,75.93124449440273,75.42064173857706,78.35099906311815,75.72845946411796,75.88076581733614,75.88163613935453
79.38494432901201,76.65926551950531,79.27583255399159,76.70964980639654,77.32047979664054,76.81895808982155,79.75278008575467,77.15252778307409,77.33076257298134,77.23307619774371
80.62173539964469,78.08915048100155,80.58536578588279,78.01682079224825,78.70210963822606,78.15643391239996,81.09267052982925,78.47848094643166,78.68860752853281,78.60759487037333
81.93029038843959,79.40762213802185,81.87821037126908,79.38276712561493,79.98004980882789,79.4705881694527,82.43900408096347,79.75228588549268,80.01828754778197,79.92269320039675
83.08006529160124,80.61337676948337,83.0432299485781,80.60603582332297,81.20458258493896,80.65334414302336,83.68382346104262,81.06797700158232,81.34971328308787,81.1644843852991
84.11254012531145,81.83132523547684,84.23775093635521,81.80722884995403,82.27697255855315,81.81445776561087,84.76205780967679,82.26370961107764,82.54999993342742,82.26892102876897
85.15110752757032,82.89003157999205,85.36550626157792,82.91613917490811,83.37589208296914,82.88765816227242,85.81631030418343,83.41223186385048,83.70452733621562,83.39492459683193
86.19236753411809,83.88551395336019,86.32632392030659,84.01947033954869,84.52265618396667,83.90031146113682,86.88065515843942,84.50625971478382,84.83489821217925,84.47968743400024
87.05670491413278,84.82375472427297,87.23678154234729,84.95708805750414,85.47230762655975,84.84367809590522,87.86098303543703,85.50154076617754,85.8066255117052,85.51384608806626
87.945701291142,85.71945694892952,88.0897435233109,85.79487173016977,86.40378781333045,85.75414774830003,88.80711037155285,86.44916533653326,86.79590281730204,86.49696963144169
88.77357083238783,86.64439488742063,88.99109124796503,86.64884923040174,87.28859053893467,86.61172970555921,89.62099769946313,87.37967108566541,87.78251114515507,87.38851596764465
89.53104449267272,87.41928408515757,89.72972966418573,87.46311169652073,88.11665437408902,87.44119789083915,90.40659334036148,88.17880788213479,88.66077992004357,88.15113713268441
90.32925946058285,88.22717463103724,90.5125808119967,88.25377419967377,88.88447647011951,88.20776413500519,91.1038211311436,88.90441702468905,89.44243295478462,88.909747228224
91.09554133680427,88.98584565535324,91.224345299912,88.98089165677219,89.66879879909821,88.97664537227413,91.7821149100198,89.71988589471141,90.20527434767978,89.67661685168683
91.72144840409368,89.62256261168345,91.90243896034671,89.67548740273294,90.31188804873294,89.65877431082258,92.36662004723,90.40042069396884,90.85974748186553,90.32237755921513
92.36874565293436,90.33927341306423,92.56074118561376,90.3029471622324,90.95044728771477,90.24194647687322,92.97319581238956,91.06487226289518,91.47550028193548,90.93805912530073
93.0539810438232,90.95479076183886,93.1743242613687,90.93454784687276,91.53252026318934,90.86369764449142,93.54736123575957,91.67051624207166,92.03940211138628,91.57926823063734
93.5544488090608,91.594019872695,93.60930226338252,91.51694346078608,92.05866660529422,91.36786182512094,94.10592931771755,92.25601598111228,92.57286090068658,92.12999993858
94.0274509189363,92.14528789781068,94.02156856599896,92.04777480886924,92.48097106792586,91.87320255433124,94.63254586966367,92.74934204424385,93.09210520191309,92.64501306256888
94.46495170773956,92.58853825332352,94.40643080745566,92.50933670797852,92.932214271832,92.36270090523298,95.05229173979838,93.17669896881766,93.51456304626888,93.075532541591
94.8999999399367,93.06147015648828,94.82088601593614,92.94930285617914,93.44917401940968,92.80316449822584,95.40343068907023,93.58471331618809,93.87707000389996,93.48602281227063
95.2766354546563,93.50405483873732,95.25046723037352,93.36369301724037,93.92057530086268,93.21433015999106,95.79674790756926,94.04952972159904,94.26959241738582,93.88930575741756
95.50183817677583,93.85276067861793,95.4920342552132,93.6570551572656,94.25215246355955,93.49632347212234,96.01722011315051,94.4145588560058,94.62307211929485,94.19434188548932
95.72272447515206,94.13699451168556,95.72091615688912,93.93723591192683,94.50574706926452,93.84267625446492,96.21839074638936,94.79902847917484,94.9544626017277,94.52268596822584
95.9537365978922,94.41805220046432,95.97093707237784,94.19418046663051,94.82559518165142,94.10972710906896,96.4380951806916,95.10215048082308,95.2204300506449,94.8083332768998
96.161026781703,94.6092289167002,96.1336055448462,94.40595788878156,95.08318682186103,94.34889142686762,96.68014054090207,95.40858313027124,95.47089941477311,95.09490328348276
96.33811705147065,94.82988500297132,96.335246787408,94.65229879617684,95.36908875699592,94.5924224485692,96.91810836394572,95.6631943890838,95.7187499446072,95.39100340519548
96.52485870252832,95.01470582861158,96.55141237482972,94.8376696296167,95.57661742589296,94.7977400594363,97.05334841256904,95.84738035543998,95.875854159524,95.61918269261112
96.59811000744963,95.1363382887388,96.67426342597317,94.99053973567582,95.6616414876261,94.91995547808784,97.15354545105887,96.0162555515604,96.0566142959324,95.73925176117294
96.70459513309376,95.28696599381874,96.78446384202162,95.1396494550166,95.80549445285412,95.01586428062588,97.26758236413868,96.15885267724276,96.19360171197263,95.8368131341556
96.8093698994026,95.4237196251085,96.87237474589531,95.24851746886873,95.931314172022,95.13462568921128,97.380205463829,96.2354855690529,96.24579484739785,96.01406160302103
96.83094854433972,95.46259941885272,96.9687333879339,95.29602116960424,95.9505318638561,95.19448855580578,97.3877659056448,96.242796106594,96.28708639472408,96.03563824678956
96.84775803084058,95.46607510675048,96.98644416215514,95.33507301913616,95.99476708739154,95.20490088884,97.38566190612994,96.25459312532568,96.25669286285738,96.00941910203588
96.86403278765312,95.4910117640005,96.99281677937772,95.37390852831336,96.0355303315986,95.244740843897,97.38156534635348,96.28202474365597,96.23295449574744,96.00875381255986
96.84242419351392,95.48179974950364,96.9999999510101,95.41658235823226,95.97011140021776,95.25858581047544,97.355623050985,96.20985767469011,96.19105686169154,95.9589665167381
96.82256456420347,95.42537308685304,96.97365800349222,95.4044775644754,95.91924222536429,95.22862818328596,97.3165503004404,96.0899549744678,96.09045472459248,95.9431704407063
96.73202929255156,95.34214385935284,96.88948650518851,95.33431223919024,95.83423241989492,95.13007330311488,97.17900927063314,95.96216211500632,95.98721725861002,95.86709166460662
96.58104853459304,95.20558493249612,96.72438667786226,95.22965811495924,95.72007717388028,94.9947089490165,97.08301153615686,95.88346223603315,95.9501451616892,95.78088798466176
96.46426876646272,95.11132160345272,96.60766677869964,95.11511127659162,95.62707833936956,94.89730236871874,96.9919239444219,95.76582575165834,95.84849923971012,95.69691206855254
96.31392636408296,94.98881114452736,96.42850484563182,95.02237757807816,95.4866759721895,94.84303675135396,96.84805979576996,95.62201400673445,95.73277070054723,95.58485269023616
96.14940417225051,94.85458711245202,96.26397795771588,94.8931192225261,95.3367064878856,94.73418877418231,96.68169268781892,95.48571424171166,95.58348704078252,95.4480220352125
95.93958516864762,94.67779779121038,96.04733990259363,94.698104650407,95.15339362210254,94.59017128287188,96.47104068032984,95.28513141646188,95.40517237050582,95.25882348630824
95.75244006399626,94.4478472727706,95.87622001070264,94.45672432558511,94.88340004678086,94.4139307478199,96.18380058024754,95.08426210651616,95.16956711505152,95.0226968869503
95.5517240962236,94.17546918630492,95.6870361869546,94.23133998505834,94.62494525399346,94.20340458568162,95.90940914839852,94.84078943208738,94.93766457641016,94.7295404399433
95.26921421413944,93.9008157604548,95.41605835319191,93.9841133130167,94.43841511867424,93.94031769259756,95.680017185323,94.63644210076149,94.77052718462812,94.52540908935168
94.9742398247575,93.63809117667311,95.11739860848084,93.69974658205248,94.24968202871992,93.6490709063982,95.441712549622,94.43348912263772,94.57464904526812,94.2840186120034
94.63538202050026,93.36850847803552,94.74833883108458,93.4877440409274,93.98164368211027,93.34593019379322,95.15853145800646,94.17607691586112,94.29886978053626,94.0262828143403
94.34491209875566,93.16073615821648,94.47609313670776,93.27566458352734,93.76796710728216,93.04779407963734,94.90841885219368,93.883539056015,94.06013175697689,93.8242299409346
94.05631532821548,92.93236711234609,94.20313753250076,93.013687563199,93.51172187004376,92.76406748683117,94.61924005876344,93.5963562374104,93.75040514839937,93.58124490962764
93.75692791221024,92.63549917090512,93.8574821481166,92.74564180160633,93.22434363833558,92.49960439378972,94.3015114978912,93.28924299072142,93.4425836947996,93.29116941396532
93.44933745383892,92.36037437895462,93.55300074296454,92.4758189966943,92.9185909616757,92.2266354781049,93.9953032900214,92.99803994786436,93.11730086578372,92.95342462115326
93.10586877901578,92.0571976613984,93.23897196270082,92.16391551164531,92.55872156620764,91.89612874975236,93.63342314453854,92.64635553696633,92.741412546221,92.5802849085174
92.75726685815128,91.7272383484219,92.88561717897863,91.8409519864598,92.2103068995035,91.53355954316233,93.27699882786018,92.30664133119294,92.38966954333851,92.2372110298457
92.36664186762012,91.385130077552,92.52228822714626,91.51561334887896,91.8836254785962,91.1543026368122,92.94255871206916,91.96489914415052,92.02466364274116,91.92465494519782
91.93167698504506,90.97513707825406,92.0748994913866,91.091773275652,91.52569747007134,90.76504921898392,92.56350951080636,91.57237322131802,91.62867643690124,91.5770924773946
91.499460980417,90.55303844280724,91.65504847586956,90.65875581062252,91.12964966011933,90.34947969488717,92.13976161352844,91.21836583831583,91.23046306395425,91.15348497972067
91.06786847258115,90.15139720900198,91.2329444711089,90.22815702503426,90.70515094468732,89.94069887400612,91.69342803137002,90.84738523982662,90.86039882804116,90.72859677061152
90.66330431629105,89.72050118700993,90.82573909884324,89.8297946084825,90.24109011521976,89.52448763823395,91.22676446847424,90.39923019930048,90.45269793607125,90.2983927008042
90.20123200198452,89.32876709269563,90.38124569117686,89.4345890104676,89.7608247114224,89.13397126140329,90.720274882914,89.91913279768785,89.98208129221844,89.86013742616491
89.75791242769094,88.92115899968964,89.93063970036006,89.0067385144856,89.3052738034803,88.68762606298331,90.25050706888084,89.4583615133858,89.5413559018504,89.44388097043817
89.3217362195753,88.49701588577686,89.48177598095369,88.60046416160462,88.87524947143206,88.28325609256014,89.820691919554,89.03064620618566,89.08839223179173,88.98669325050344
88.86240623121539,88.05415984076537,89.03488748319697,88.1683523366498,88.47609689309886,87.81862582617434,89.42075963018313,88.62524587258189,88.64259924888658,88.59004581251145
88.39621428027071,87.60706257219677,88.5598331445108,87.71428568612704,88.04059275514156,87.39346360544907,88.91945873423987,88.19167470532699,88.19244427245965,88.12113399222902
87.9305555277997,87.15476939761379,88.09501259845486,87.26058114742243,87.54087449697691,86.93284990954199,88.41191378694172,87.74158727373283,87.7007623609591,87.62452468706448
87.45745338898837,86.69173396933135,87.59440991068497,86.79707890404069,87.06078550902096,86.4432381865871,87.89463837659144,87.27014363295748,87.22406247274249,87.16427678080915
86.9666971931052,86.21216750650805,87.08738158048048,86.29532250495404,86.59447850104465,85.96185532927622,87.4049079486488,86.79778731198593,86.73677734110186,86.67668708997648
86.44424403773843,85.70917290655363,86.54042678492924,85.80751877118571,86.12888617985847,85.47733410823257,86.92091757110748,86.32657995575248,86.27209440488133,86.17838814181154
85.94587397635438,85.23941992150358,86.04022476011825,85.33560222393146,85.63171960628699,84.9970457651412,86.43035340468359,85.82891993875963,85.79773604831763,85.67092364547939
85.4522700566204,84.75888174584773,85.53288705310452,84.85148512380563,85.1408944504119,84.50523253357406,85.90529082551731,85.3293325277139,85.2977725424098,85.19672607857447
84.92955324028364,84.2776504056511,85.01260020475011,84.35673350018432,84.63445496559262,83.99542331693495,85.39286738987839,84.80046067238686,84.75007204244737,84.67270633170185
84.4041713403596,83.77946980152863,84.4935174508192,83.85673996507143,84.09193774141671,83.51238736387602,84.84469587415992,84.24837154226894,84.21122764836655,84.15134368199396
83.89986128047161,83.24722528211787,83.96976419307357,83.344339599516,83.54702279255787,83.01080629453843,84.2765720411028,83.74143213047049,83.69009760566524,83.60183637072848
83.36735805584952,82.70251089445892,83.45660478071599,82.79421395120245,82.98522165216606,82.52358874215338,83.726600962308,83.22697366139612,83.17947308364998,83.04652433414162
82.81127514555402,82.14845635378565,82.89503353479328,82.257449642347,82.48115237413,81.99517035632006,83.19332254087418,82.69336567349154,82.63390926494765,82.5212708447708
82.23580668544078,81.5909690832873,82.3076313487437,81.69553734309598,81.98172183258762,81.42728950081096,82.64423838870351,82.15362162850793,82.08685256783882,81.96344368689711
81.67168829047489,81.00467530363515,81.73558439435439,81.13844153736665,81.44644251200249,80.85280371732793,82.09721134164785,81.60271467460123,81.54899396876169,81.41751366134545
81.09964228893725,80.44072557985675,81.16632598846031,80.59223298911797,80.90846151771578,80.28677219604526,81.56307690216332,81.05084743681283,80.9997429097687,80.88871792797725
80.52098515191732,79.87710478012639,80.6044232016576,80.02085949232952,80.36503529758703,79.75301505533844,80.98940462134476,80.49974732680653,80.43955486078919,80.33476284552604
79.98343222552339,79.35781402587591,80.04723044509218,79.47131550952737,79.82625959795824,79.24604350167012,80.42740132032083,79.9463087049599,79.87160983332382,79.81211216683741
79.45826233159934,78.83134580705004,79.51813091274808,78.94061813605728,79.25488279315066,78.72523726485149,79.8371581836335,79.35599020064646,79.32117501118209,79.23974607440435
78.92265323780587,78.29214557512161,78.9727011305142,78.39032565172644,78.71510927727236,78.16546932994122,79.2894547011075,78.76839824945445,78.73530826620055,78.68412200848327
78.36098018888761,77.7530631296529,78.40551364787805,77.84542882237383,78.17777775929602,77.60650328048857,78.73073284190762,78.20776145806725,78.16820656759815,78.13451534795874
77.81289124094299,77.19476000992469,77.83746810159113,77.32089031362835,77.62619211964963,77.06121027659141,78.1746917706037,77.65541325316521,77.62610720801256,77.57269130551926
77.2365419531851,76.63480837668001,77.2634580115731,76.74817516497532,77.08331424191272,76.4938412234275,77.6033417080331,77.09438715301388,77.08189950055473,77.01213090478092
76.6512567152937,76.06732493804593,76.69995509948384,76.18447035992268,76.52837836114225,75.9234911205018,77.0427927754408,76.54328221899384,76.52460494886577,76.45472971251019
76.08412451400217,75.51689112927426,76.13579154865626,75.61249722331364,75.95080875782166,75.35400572161686,76.47507199723574,75.97693500200111,75.95092159095027,75.8881010246204
75.5066260970005,74.94851182382173,75.57962196924187,75.05691938408496,75.34110721984717,74.7732898860427,75.87423712382862,75.38067188582446,75.38059862893148,75.31364427303538
74.94206924434756,74.39183410124159,75.0192389749852,74.46643863307686,74.74678386047452,74.21623930038113,75.28666379174814,74.82274676505949,74.81986240868017,74.72684389478412
74.35793899592892,73.8365930444087,74.43491060474554,73.8921135491289,74.18206749489829,73.65146098935222,74.7177215032241,74.25232261945685,74.24005920595599,74.15864977338424
73.75734379938821,73.26023995174592,73.83905666656204,73.29995861123294,73.61615111612701,73.07071958786791,74.16047330824985,73.68730519973253,73.67929238841221,73.59767488611216
73.18518517029197,72.67684166205191,73.24542123051579,72.7041106893154,73.0461601157994,72.4818958355407,73.57291665163952,73.11324610116246,73.10196558699795,73.01695259946548
72.59399397946066,72.10372445492516,72.66926925472086,72.13996794710853,72.4718649372042,71.89753850872572,72.99738744513718,72.52393401598472,72.52910371147449,72.43991156100483
71.98542731941995,71.53556648836737,72.06380463330764,71.5826600844172,71.909432455624,71.32657478910893,72.41645242783933,71.9360775634403,71.93639784586162,71.8920308341127
71.39480820003975,70.97401588695482,71.47171637515076,71.03218924354621,71.32996107561674,70.75232376631442,71.82918286540288,71.36507007956287,71.35808965470602,71.30797663982335
70.81398893256832,70.40717418996238,70.91271201240467,70.46441517449638,70.75229707680852,70.1545056067528,71.24349156369765,70.79099615502088,70.79574221887307,70.72645481035099
70.21447317768757,69.8119369238341,70.31477314017346,69.88288286976672,70.18609906381877,69.5595951893629,70.66057636642294,70.22130064651813,70.24476314960468,70.17442078165861
69.62910363894704,69.23652140523697,69.73681297127686,69.30945345839929,69.62780350887343,68.98912240615982,70.09119553844464,69.6446587407929,69.6513182195226,69.62131602045943
69.02830700979344,68.67084467417423,69.16512428431044,68.72879199478132,69.06091554458126,68.41084707629042,69.52453035390761,69.08430655673644,69.07362074003039,69.0565383787969
