Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta
7.816666658524306,7.231732769069173,7.288117763103977,7.634837347707411,6.610062886152974,6.577287059329877,7.79396461207704,7.172774861599189,7.654127473715645,6.784374992932943
8.099688465109358,7.52653485168935,7.510926110810691,7.873048899195578,6.881373562038113,6.867293618738461,8.106139429650218,7.448598123106336,7.893860553700457,7.078756469348439
8.295803471549842,7.726153838229586,7.68820512031979,8.05846153019645,7.111794864500723,7.085478880447498,8.286153837655228,7.671443185597295,8.095384607081657,7.283963220343245
8.526209668824386,7.908080800092848,7.902020194038363,8.262626254280175,7.309090901707989,7.29107504331534,8.448484839951025,7.828629024366301,8.257575749234771,7.478873231912602
8.680238323058353,8.106467653625405,8.082587056634242,8.434825862253904,7.480597007481993,7.484515477038446,8.62388058843395,8.007944381322796,8.407960190638846,7.708622390774408
8.836594903291003,8.275760541436938,8.252208039006666,8.603921560192234,7.694798814823554,7.704433489946371,8.79509803059304,8.201565549704926,8.587254893541907,7.921874992263793
9.013487467231707,8.44197291253194,8.42843326070751,8.77992277144795,7.896518367604914,7.878640769049863,8.940154431524947,8.36319845051715,8.749999991554054,8.09326922298724
9.14421251504344,8.604761896566892,8.590476182294784,8.938212919260254,8.049523801857596,8.041108978928193,9.082699611138118,8.531309289818491,8.897338394584278,8.258522719452156
9.282242981979213,8.743902430821855,8.728893049972895,9.113295871616764,8.225140705229698,8.189087480537076,9.252808980100363,8.68878503860861,9.047752800517085,8.396455216048082
9.43093921783523,8.902033263491651,8.862292043565349,9.260147592933444,8.381700546782161,8.356481473743997,9.371771209066631,8.831491704575052,9.224169733188036,8.567095580361125
9.551724129263407,9.05737704093135,9.003642979049504,9.391818173280164,8.52550090298224,8.496350357211359,9.526363627703304,8.983666053553842,9.359999991490907,8.719202890652895
9.663685143413518,9.198206269777392,9.146188332604314,9.525514763182173,8.675336315089384,8.624438446878312,9.624888084489804,9.10277032251763,9.4870187918648,8.850892849240273
9.776014100726618,9.31802119318196,9.25441695295546,9.6552028133552,8.805653702468502,8.759292027646643,9.7513227427237,9.227992949623244,9.603174594706196,8.99207745687317
9.882710677773492,9.452567441729704,9.379460392184978,9.797567324241903,8.939947772898217,8.87445509252445,9.87836662912392,9.357328699603356,9.739357072337656,9.121422368498331
9.981180487612336,9.577549263429692,9.497857746788467,9.911890496225928,9.049700077935132,8.999999992274677,9.97519246366536,9.458582400120765,9.847733096794068,9.217762588200031
10.081718609872182,9.681012650058216,9.594936700763766,10.027801170995954,9.18143459140807,9.131868124148886,10.077506309959976,9.570227073532187,9.962931752347991,9.339781320992614
10.19087136083745,9.78553615146672,9.673316700188431,10.118672190772886,9.279301737922442,9.26311406389416,10.164315344261976,9.675227829597988,10.071369286247826,9.420878202633904
10.27287580860059,9.89279868257545,9.773955765950896,10.176470579921183,9.39312038542742,9.365053314712837,10.225490187724272,9.769983678817304,10.169934632214105,9.50734093841163
10.354501599393489,9.977455708552773,9.874193540424036,10.25803857696299,9.468548379460849,9.455573498016498,10.311093239299764,9.855421678830986,10.237942113956636,9.626506016364251
10.4327531563032,10.069785876233317,9.969023026235885,10.3235759411997,9.585385218756644,9.556881456199775,10.409018979106788,9.942201100599998,10.323040371874075,9.719936701170935
10.511682234803985,10.15624999206543,10.05555554768736,10.413551393758915,9.651017206845838,9.659874600580034,10.487538932642105,10.021840865817596,10.410296403736115,9.802959493922929
10.577011486147883,10.238461530585798,10.13174113241006,10.47509577741372,9.72573188773056,9.746913572726148,10.545593861650884,10.082885640765245,10.47122025290006,9.88735631426256
10.638763189563528,10.300757567953973,10.201062207738191,10.524132722078331,9.808042481177509,9.835866253924111,10.594268468631771,10.14199395004381,10.540030203519612,9.94193061090352
10.701559012099809,10.354213265955098,10.270553056598988,10.596139561547036,9.872197302038716,9.906437118333503,10.657015582288777,10.218587352997332,10.605204453081631,10.0089086785383
10.75383490814183,10.410858392948748,10.317880787109726,10.6398831185976,9.937454002989364,9.9638909285454,10.711468217157435,10.26188733704324,10.657644469160465,10.078889693149094
10.79439251560432,10.46498194190254,10.38884865286832,10.681524075714217,9.984793620575818,10.025399121897388,10.749101358196189,10.30957522655898,10.711303088040818,10.146657073942016
10.842179751704048,10.53162756891853,10.446186735248618,10.716914359011383,10.04062722021338,10.092923509583327,10.78131634056524,10.33947554192808,10.750531530297284,10.196744507999473
10.893454031411244,10.563636356249203,10.479663386760404,10.759052917298709,10.091164088295116,10.141350203838712,10.821030633132986,10.370990229866813,10.774755919961816,10.23816155275894
10.933516099428706,10.60701995140604,10.52795030329334,10.806716921996768,10.135955824612866,10.186159162500926,10.860863597765,10.412491413580993,10.821551125036684,10.27073337198716
10.960188926477604,10.640921402004794,10.560461949347513,10.84952765799627,10.16847825396163,10.237057213734976,10.88461537727084,10.450675668614409,10.856756749421107,10.307692300737047
10.996013281730225,10.671999992885333,10.58689838864512,10.87774085655964,10.214572185685446,10.268096507863206,10.930897002703722,10.48636060513216,10.890219553632589,10.345285517699011
11.024869102732415,10.674540675410404,10.605921045653998,10.898560202291517,10.251315782729396,10.312664900849166,10.956806275551829,10.534076008824329,10.929882037398505,10.387581692557136
11.052157108144137,10.691413808462611,10.62653720995046,10.92659368259717,10.275728148688849,10.339610382896357,10.966516412771076,10.558994190484206,10.947130876242984,10.403858514209736
11.065906203380289,10.71855145443548,10.655414005951965,10.937896064044423,10.31273884693456,10.37915600359389,10.993029143857395,10.562182734414858,10.983502531101838,10.416455689609837
11.096069862073568,10.744840518608603,10.668338551305116,10.941359943268022,10.330407517034226,10.41535556298593,11.009981278222094,10.587133035236018,10.989381629613128,10.447975071371978
11.086503060683128,10.74169741036796,10.679827260530642,10.947852754019722,10.353485496388966,10.440866866600082,11.01901839814784,10.596437339928478,10.995085988332256,10.454044111241394
11.07966203314444,10.75075619434316,10.686703090050576,10.96801447738804,10.364298718661628,10.439975618257174,11.016294501498916,10.607250748877794,10.996978845319044,10.46413501478955
11.081353912659528,10.780357136440262,10.68518517880216,10.96733966094576,10.38530465329432,10.450239801888344,11.014251774932154,10.612960754689084,11.00475623602571,10.4567022476532
11.080607470163196,10.789103684364909,10.694885355264615,10.966121488921658,10.395649611760346,10.45368730946685,11.008761675812638,10.623391806652986,10.981286543285796,10.4708284653029
11.06724137294986,10.81949249664389,10.697337956772373,10.955747120140376,10.401620364350912,10.466318228532916,10.998275855748116,10.634637508265456,10.972382042018191,10.479334092721391
11.062782799172634,10.814415430865823,10.697038718281869,10.957579179322636,10.413439629605104,10.464306104817643,11.002828048075322,10.62684031108333,10.97112117159053,10.486440672041558
11.052865881439695,10.80457844176182,10.700672639741777,10.937117411832432,10.409192819277358,10.48146066826884,10.998330544797811,10.617827292134914,10.955431748771346,10.494163418291182
11.03285870151541,10.791208785279554,10.702702696799392,10.926615547137668,10.418643127182214,10.483692642076454,10.992332962216684,10.595394731033226,10.932017537866216,10.479759294048272
11.030188673299088,10.7890751699356,10.69180683087802,10.911051207056037,10.418339657939043,10.448069597363746,10.98167115310961,10.5801403072962,10.925526167876132,10.477652121444452
10.99575596233647,10.767021270868604,10.676093911058649,10.896551718357266,10.390074700965808,10.427807481054648,10.964456227605062,10.55520169291125,10.911889590811098,10.476947530218894
10.977035484876286,10.749869172815348,10.65826771094054,10.878392478664722,10.386876634967518,10.410836396417237,10.9316283867789,10.53183715525478,10.903444670718452,10.473409796416366
10.963533635868757,10.734294536182134,10.632747928392176,10.860297888618234,10.373966936790303,10.410455481154008,10.920390338510328,10.520287616579203,10.88751925480867,10.476141605707468
10.946916071310962,10.711246195181738,10.620426823871734,10.834175929810833,10.358739832134786,10.404786145415075,10.909504544535134,10.514661268698353,10.86602628368755,10.458080802798948
10.928855715955793,10.692422726474366,10.590704642383455,10.80945273094057,10.34182908028894,10.377065593201268,10.882089546824831,10.493532333087794,10.841791039382192,10.42992047195332
10.903083695103728,10.663070127188291,10.562653557463069,10.774351438681178,10.309582304516177,10.364039403761556,10.856093974128196,10.48947625526702,10.812041110713636,10.423960875098308
10.861819927365518,10.645752890614984,10.543520304379342,10.74434279694543,10.296905217457978,10.347067372589883,10.823784299073768,10.470134869715736,10.794797682661466,10.39682539182452
10.82662244868469,10.624703082838622,10.52356020441525,10.7091425813789,10.294145640031346,10.318073433324717,10.782093789302657,10.456614504287998,10.763869127186409,10.350686223213115
10.782284377257676,10.5913978445108,10.502576107492938,10.682051277071306,10.26276346123524,10.28202721244391,10.748717943706891,10.428371437037624,10.736350904929376,10.33581741484126
10.754587151030009,10.561637529640462,10.456221193338148,10.64908256392244,10.241013820165431,10.256694362762376,10.71238531618698,10.399908167860463,10.700642786638824,10.299725018194444
10.718411547509742,10.529411759941445,10.422937438611545,10.602888081857904,10.221668173063614,10.21798364658584,10.661101078221526,10.353658531908918,10.670731702497411,10.267357975533203
10.675987567387487,10.492656871164815,10.391885862509191,10.560585880798676,10.188586709679631,10.181411970428323,10.62671992426688,10.31497111936252,10.623278538150476,10.233362905841457
10.642514181299646,10.440700214249148,10.361403504227455,10.515931902873884,10.168421048171746,10.163588386031844,10.57442164531889,10.273044993327634,10.578855390747552,10.19860322557896
10.598969510262355,10.408699392588847,10.332037992084611,10.48561613976573,10.132987905814772,10.140199043643358,10.536281661427102,10.227331323494916,10.53631284463416,10.163160150209034
10.559121617162534,10.369224243166926,10.30174245206046,10.439189184780748,10.101572456395422,10.10515112383774,10.483952698275358,10.17674418174345,10.50909090464732,10.127111482209836
10.521395924170587,10.329161447505566,10.263906311056502,10.397590357126054,10.055625257191291,10.072894842868498,10.445783128190367,10.13607989590675,10.46899708261798,10.084302321393563
10.483844576489226,10.291991782220949,10.222633740649124,10.359100200262128,10.00946501645701,10.035861496275407,10.39959099779158,10.102007369888568,10.425235554926164,10.046587654251498
10.434380028005483,10.25626515349383,10.176518214503435,10.30917873981112,9.969635623494074,9.987834545828129,10.376811590025438,10.05403225401047,10.381048382910867,10.002815764278836
10.39025356165204,10.223548126402726,10.133067725046589,10.258320122718574,9.925498004013749,9.942936947349189,10.333993656761493,10.01865078967514,10.343650789546173,9.966349956466212
10.34165366211324,10.170645788582918,10.08624068597168,10.217628701163171,9.885927083541386,9.903023160619153,10.295241805657083,9.977734371102448,10.292187495979617,9.924395943131568
10.293282145760736,10.130535229060248,10.029309676039604,10.163531665964095,9.84805244510295,9.857473924350144,10.24529750086553,9.935793921593312,10.248366009131733,9.896049094784791
10.238760857484412,10.083364907130214,9.976091077807936,10.108046841666775,9.811005688876278,9.80957810345512,10.192670944392644,9.895951566441184,10.1944759704145,9.855417134822416
10.184758360526112,10.044759414380918,9.928304701296376,10.057620814104974,9.76213591868479,9.758040385281213,10.14460966165628,9.855865918116995,10.145996271826444,9.802748881945488
10.123217546572864,9.989353887669107,9.878398232961649,9.989762336384,9.7303453307383,9.717071372436692,10.083363798872629,9.812751920185873,10.092341513341026,9.752283518541365
10.064365332591024,9.924521484317616,9.82754880338845,9.931319665612614,9.67932031464956,9.667632147115269,10.024092049613776,9.76540540188634,10.027387383773917,9.704994606645707
9.995755214009284,9.865008877490228,9.7769477019648,9.868058008536238,9.628957662885464,9.628296504052638,9.9681641280622,9.716412616194113,9.972350226879708,9.657829618360612
9.936651580251777,9.80433263109562,9.720783761469283,9.809954747716688,9.571378583075097,9.58611013343174,9.91402714587051,9.664108821184476,9.917683986774438,9.609739127092263
9.886301366477294,9.750171817955268,9.661734339414409,9.760616435013487,9.522367512208408,9.539682536390725,9.848630133613485,9.607755659022734,9.861358953376335,9.552703624383058
9.821428568119464,9.69574036183376,9.611035880294166,9.698787058726824,9.47122545380121,9.489477254076892,9.79919137136146,9.556043210818352,9.799797430857598,9.502693599494044
9.761604771299202,9.63972055567541,9.553964020801478,9.638594161260414,9.426382408585482,9.42885771228161,9.749336866793987,9.511295677903224,9.745847172841913,9.453943005482458
9.702120714615948,9.586116565295969,9.50721311163698,9.578792819060752,9.388852455938082,9.375616165173968,9.687765086561903,9.461739696055677,9.68803138989927,9.399087052690223
9.643659707979564,9.535115976309564,9.44691835771316,9.520706256975696,9.327847689794176,9.329453601898011,9.625682179895447,9.41280565977709,9.620978117882569,9.33910811378277
9.58622867669418,9.475918881661624,9.38857142559093,9.463676560497891,9.277142854197733,9.277989818931935,9.56664560658034,9.360126579316416,9.560126579253124,9.284406562725882
9.529210686908264,9.41583540853621,9.325109303771049,9.410192663328097,9.22579637438295,9.218397994612516,9.504350525324938,9.299190532596766,9.504981317090603,9.226708071668725
9.461938242292284,9.35398772719203,9.259680390516388,9.343625799650374,9.172095879172682,9.169334972546388,9.439620908150529,9.2401225086554,9.44441041058364,9.166513898818664
9.397593982136062,9.292484150530491,9.199879041669224,9.284210523523546,9.120350768333733,9.113333330571718,9.377443606202274,9.179873453094345,9.385357032423816,9.106702732459665
9.335010355331455,9.233739230996813,9.137459086838009,9.225510503336634,9.050580181776084,9.053369108809372,9.319917132488929,9.121257038505409,9.324933291039155,9.050872520245232
9.273150841795822,9.183864364459554,9.084016390783368,9.155794988597616,8.978922713999145,8.992668619063734,9.25247524483038,9.067697692130816,9.264954768233162,8.999417925203895
9.212320914265812,9.117917742560277,9.0290814831474,9.09054441000271,8.921105669760696,8.92902480988776,9.191404008827678,9.01378517834182,9.208500858929208,8.939576171552241
9.147208119247829,9.050636489660356,8.962050408110436,9.031866889725926,8.85754743447818,8.869997158992337,9.133389732336887,8.959875668561777,9.14382593694721,8.886696728047719
9.080743615682367,8.98970506149424,8.897743101449501,8.976970030805502,8.801894675730875,8.812622170116553,9.069089897594592,8.901889936380798,9.072540297645208,8.823023575915943
9.012827508457198,8.925561026566623,8.838815787050763,8.914028381846608,8.734374997605709,8.75439560199055,8.997270739902492,8.836249314150834,9.003827225532032,8.771561132977194
8.945771809678988,8.862950993844116,8.772384032154157,8.852617447287889,8.674217904888291,8.688378376030169,8.931006709011811,8.764183918052115,8.933584294451846,8.711946306386055
8.875627143154047,8.798675494357967,8.706818782513448,8.792183784316824,8.612364020002026,8.627758572553109,8.86400844761975,8.690293570830391,8.862999204215024,8.651703192856694
8.811688309399562,8.734167315941056,8.640824847653139,8.730909088641322,8.556512657646435,8.563170282876493,8.795064932780503,8.624869924915487,8.794224763581107,8.585714283484231
8.74297393746986,8.669743587520578,8.573189520140424,8.661216144951146,8.497945555085273,8.49742665761775,8.719213079019108,8.561924255741575,8.726458544338163,8.522994376974196
8.67102286788866,8.60872855484139,8.511874682033381,8.594873081529311,8.436331478414267,8.436202529509822,8.649660716599733,8.500377546312516,8.660458089941994,8.46041718812254
8.608061323291775,8.539587984974041,8.445190154500326,8.536102866336275,8.368630373261588,8.37733499168684,8.585311570577321,8.43872245396417,8.598910619311981,8.402324429178456
8.549282061681849,8.471435544806777,8.380684594527951,8.470430759681083,8.307090462516603,8.318549373114788,8.517644193595121,8.37028014412417,8.533739340186665,8.33925529122919
8.488505745093748,8.40475618342427,8.322270320268814,8.404932948178894,8.244348242365476,8.252892958473264,8.45282566847394,8.310237351160335,8.469431788906872,8.278735630201451
8.426248819880714,8.34491725571042,8.257690485504568,8.342601317544155,8.181022241320155,8.185914155042466,8.3923185654118,8.248230295363795,8.407503537421542,8.213242222381423
8.355900763191304,8.275645497028227,8.192083816486127,8.277996752080222,8.12153666865622,8.119430835521475,8.32436818726539,8.18667285623713,8.341537030800664,8.149084162265456
8.291058392269374,8.21194781226552,8.128293239833152,8.212135034623143,8.059335622437724,8.058756022938086,8.261633209794335,8.120146183618056,8.277523981663425,8.085538319323554
8.221274683971886,8.1448198179854,8.063570782672775,8.145197484707092,8.003381422902754,7.997515806685294,8.192549369795207,8.060224717289836,8.213707863322762,8.022217233388192
8.157429894423176,8.075337910907303,7.999778219560927,8.080812539615629,7.941006873377465,7.931999998237333,8.125634796174511,8.000663274817452,8.149679414514774,7.959593727542593
8.089289591985816,8.014821271138878,7.93150087087009,8.011514228109599,7.877181499154192,7.866389676827817,8.05561590092209,7.935624182702125,8.085689428428514,7.892678686097614
8.026507052580909,7.954331044606704,7.870600856680128,7.939290293300707,7.816309011198216,7.806583475084642,7.991021802481611,7.868848949963874,8.017329908425902,7.831338177034771
7.958359619777421,7.888607593272445,7.808277025378319,7.875499472581388,7.751266890255222,7.7425910229164705,7.926813878459134,7.803409806818899,7.951799619458682,7.771608831173163
7.891601156828382,7.821050444712258,7.746727611106019,7.808647081545583,7.691460625869216,7.676109142329492,7.859950350049658,7.742596809330586,7.885483535331231,7.709350432828019
7.823972322380143,7.756535946128157,7.688470971445529,7.741758240182792,7.63246115951912,7.608401637785163,7.794057792471701,7.686570204261958,7.818422659910653,7.646927145370995
7.758710450989445,7.692524114209701,7.627916329921979,7.674809770189265,7.569991953425182,7.538197942443419,7.727472966013721,7.620136380340927,7.754913756968529,7.578978977461666
7.689458126563653,7.62705161011923,7.561448642873254,7.611231525593846,7.51335839946302,7.473527660623928,7.66344827435203,7.567002169416419,7.691730805665732,7.512209529832176
7.627690516263779,7.561867702808975,7.496105917543592,7.549932129619947,7.44801401724143,7.407725320443284,7.604808996004497,7.5040776684458095,7.626990289781166,7.444013946640059
7.562488073351939,7.499425725976373,7.435440611602406,7.48025185890474,7.385823753374363,7.342928419239507,7.538446859847653,7.441153991700199,7.559992356217044,7.383838382431134
7.499249247841732,7.437370501518671,7.37662582330318,7.416478977586997,7.319509894944484,7.279025862322253,7.465465464064289,7.380710658510864,7.493513816978094,7.319085112988548
